IKIO,IKIO Lighting Ltd,Consumer Durables,Consumer Electronics
IKS,Inventurus Knowledge Solutions Ltd,Information Technology,Computers - Software & Consulting
IL&FSENGG,IL&FS ENGINEERING AND CONSTRUCTION COMPANY LTD,Construction,Civil Construction
IL&FSTRANS,IL&FS TRANSPORTATION NETWORKS LTD,Automobile and Auto Components,Passenger Cars & Utility Vehicles
IMAGICAA,Imagicaaworld Entertainment Ltd,Consumer Services,Amusement Parks/ Other Recreation
IMFA,Indian Metals & Ferro Alloys Ltd ,Metals & Mining,Ferro & Silica Manganese
IMPAL,India Motor Parts & Accessories Ltd ,Automobile and Auto Components,Trading - Auto Components
IMPEXFERRO,Impex Ferro Tech Ltd ,Metals & Mining,Ferro & Silica Manganese
INCREDIBLE,Incredible Industries Ltd,Capital Goods,Iron & Steel Products
INDBANK,Indbank Merchant Banking Services Ltd ,Financial Services,Stockbroking & Allied
INDGN,Indegene Ltd,Healthcare,Healthcare Research Analytics & Techno
INDHOTEL,Indian Hotels Co Ltd ,Consumer Services,Hotels & Resorts
INDIA VIX,ETF,Z,Z
INDIACEM,India Cements Ltd ,Construction Materials,Cement & Cement Products
INDIAGLYCO,India Glycols Ltd ,Chemicals,Commodity Chemicals
INDIAMART,Indiamart Intermesh Ltd,Consumer Services,Internet & Catalogue Retail
INDIANB,Indian Bank,Financial Services,Public Sector Bank
INDIANCARD,Indian Card Clothing Co Ltd ,Textiles,Other Textile Products
INDIANHUME,Indian Hume Pipe Co Ltd ,Capital Goods,Industrial Products
INDIASHLTR,India Shelter Finance Corporation Ltd,Financial Services,Housing Finance Company
INDIFRA,Indifra Ltd,Construction,Civil Construction
INDIGO,Interglobe Aviation Ltd,Services,Airline
INDIGOPNTS,Indigo Paints Ltd,Consumer Durables,Paints
INDNIPPON,India Nippon Electricals Ltd ,Automobile and Auto Components,Auto Components & Equipments
INDOAMIN,Indo Amines Ltd,Chemicals,Specialty Chemicals
INDOBORAX,Indo Borax & Chemicals Ltd,Chemicals,Commodity Chemicals
INDOCO,Indoco Remedies Ltd ,Healthcare,Pharmaceuticals
INDOFARM,Indo Farm Equipment Ltd,Capital Goods,Tractors
INDORAMA,Indo Rama Synthetics (India) Ltd ,Textiles,Other Textile Products
INDOSTAR,Indostar Capital Finance Ltd,Financial Services,Non Banking Financial Company (NBFC)
INDOTECH,Indo Tech Transformers Ltd ,Capital Goods,Heavy Electrical Equipment
INDOTHAI,Indo Thai Securities Ltd ,Financial Services,Stockbroking & Allied
INDOUS,Indo US Bio-Tech Ltd,Fast Moving Consumer Goods,Other Agricultural Products
INDOWIND,Indowind Energy Ltd ,Power,Power Generation
INDRAMEDCO,Indraprastha Medical Corp Ltd ,Healthcare,Hospital
INDSWFTLAB,Ind-Swift Laboratories Ltd ,Healthcare,Pharmaceuticals
INDSWFTLTD,Ind-Swift Ltd ,Healthcare,Pharmaceuticals
INDTERRAIN,Indian Terrain Fashions Ltd ,Textiles,Garments & Apparels
INDUSINDBK,Indusind Bank Ltd ,Financial Services,Private Sector Bank
INDUSTOWER,Indus Towers Ltd,Telecommunication,Telecom - Infrastructure
INFIBEAM,Infibeam Avenues Ltd,Financial Services,Financial Technology (Fintech)
INFINIUM,Infinium Pharmachem Ltd,Healthcare,Pharmaceuticals
INFLUX,Influx Healthtech Ltd,Healthcare,Pharmaceuticals
INFOBEAN,Infobeans Technologies Ltd,Information Technology,Computers - Software & Consulting
INFOLLION,Infollion Research Services Ltd,Financial Services,Depositories Clearing Houses and Other
INFOMEDIA,Infomedia Press Ltd,Media Entertainment & Publication,Printing & Publication
INFRABEES,ETF,Z,Z
INFRAIETF,ETF,Z,Z
INFY,Infosys Ltd ,Information Technology,Computers - Software & Consulting
INGERRAND,Ingersoll-Rand (India) Ltd ,Capital Goods,Compressors Pumps & Diesel Engines
INM,Interiors & More Ltd,Services,Diversified Commercial Services
INNOMET,Innomet Advanced Materials Ltd,Metals & Mining,Trading - Minerals
INNOVACAP,Innova Captab Ltd,Healthcare,Pharmaceuticals
INNOVANA,Innovana Thinklabs Ltd,Information Technology,Computers - Software & Consulting
INOXGREEN,Inox Green Energy Services Ltd,Utilities,Other Utilities
INOXINDIA,Inox India Ltd,Capital Goods,Other Industrial Products
INOXWIND,Inox Wind Ltd,Capital Goods,Heavy Electrical Equipment
INSECTICID,Insecticides (India) Ltd ,Chemicals,Pesticides & Agrochemicals
INSPIRE,Inspire Films Ltd,Media Entertainment & Publication,Film Production Distribution & Exhibit
INSPIRISYS,Inspirisys Solutions Ltd,Information Technology,IT Enabled Services
INTEGRITY,Integrity Infrabuild Developers Ltd,Construction,Civil Construction
INTELLECT,Intellect Design Arena Ltd,Information Technology,Computers - Software & Consulting
INTENTECH,Intense Technologies Ltd,Information Technology,Software Products
INTERARCH,Interarch Building Products Ltd,Construction,Civil Construction
INTERNET,ETF,Z,Z
INTLCONV,International Conveyors Ltd ,Capital Goods,Industrial Products
INVENTURE,Inventure Growth & Securities Ltd ,Financial Services,Stockbroking & Allied
IOB,Indian Overseas Bank,Financial Services,Public Sector Bank
IOC,Indian Oil Corporation Ltd ,Oil Gas & Consumable Fuels,Refineries & Marketing
IOLCP,IOL Chemicals & Pharmaceuticals Ltd ,Healthcare,Pharmaceuticals
IONEXCHANG,ION Exchange (India) Ltd,Utilities,Water Supply & Management
IPCALAB,IPCA Laboratories Ltd ,Healthcare,Pharmaceuticals
IPHL,IPHL Ltd,Capital Goods,Packaging
IPL,India Pesticides Ltd,Chemicals,Pesticides & Agrochemicals
IPSL,Integrated Personnel Services Ltd,Services,Diversified Commercial Services
IRB,IRB Infrastructure Developers Ltd ,Construction,Civil Construction
IRCON,Ircon International Ltd,Construction,Civil Construction
IRCTC,Indian Railway Catering And Tourism Corporation Ltd,Consumer Services,Tour Travel Related Services
IREDA,Indian Renewable Energy Development Agency Ltd,Financial Services,Financial Institution
IRFC,Indian Railway Finance Corporation Ltd,Financial Services,Financial Institution
IRIS,Iris Business Services Ltd,Information Technology,Software Products
IRISDOREME,Iris Clothings Ltd,Textiles,Garments & Apparels
IRMENERGY,IRM Energy Ltd,Oil Gas & Consumable Fuels,LPG/CNG/PNG/LNG Supplier
ISEC,ICICI Securities Ltd,Financial Services,Stockbroking & Allied
ISFT,Intrasoft Technologies Ltd ,Consumer Services,E-Retail  E-Commerce
ISGEC,Isgec Heavy Engineering Ltd,Construction,Civil Construction
ISHAN,Ishan Dyes & Chemicals Ltd,Chemicals,Specialty Chemicals
ISHANCH,Ishan Dyes and Chemicals Ltd,Chemicals,Dyes And Pigments
IT,ETF,Z,Z
ITALIANE,Italian Edibles Ltd,Fast Moving Consumer Goods,Packaged Foods
ITBEES,ETF,Z,Z
ITC,ITC Ltd ,Fast Moving Consumer Goods,Diversified FMCG
ITCHOTELS,ITC Hotels Ltd,Consumer Services,Hotels & Resorts
ITDC,India Tourism Development Corporation Ltd ,Consumer Services,Hotels & Resorts
ITDCEM,ITD Cementation India Ltd ,Construction,Civil Construction
ITETF,ETF,Z,Z
ITETFADD,ETF,Z,Z
ITI,ITI Ltd ,Telecommunication,Telecom -  Equipment & Accessories
ITIETF,ETF,Z,Z
ITTL,Innovative Tyres & Tubes Ltd,Automobile and Auto Components,Tyres & Rubber Products
IVC,II&FS Investment Managers Ltd ,Financial Services,Asset Management Company
IVP,IVP Ltd ,Chemicals,Commodity Chemicals
IVZINGOLD,ETF,Z,Z
IVZINNIFTY,ETF,Z,Z
IWARE,Iware Supplychain Services Ltd,Services,Logistics Solution Provider
IWEL,Inox Wind Energy Ltd,Capital Goods,Heavy Electrical Equipment
IXIGO,Le Travenues Technology Ltd,Consumer Services,Tour Travel Related Services
IZMO,Izmo Ltd,Information Technology,IT Enabled Services
J&KBANK,Jammu & Kashmir Bank Ltd ,Financial Services,Private Sector Bank
JAGRAN,Jagran Prakashan Ltd ,Media Entertainment & Publication,Print Media
JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd ,Healthcare,Pharmaceuticals
JAIBALAJI,Jai Balaji Industries Ltd ,Metals & Mining,Iron & Steel
JAICORPLTD,Jai Corp Ltd ,Capital Goods,Plastic Products - Industrial
JAINAM,Jainam Ferro Alloys (I) Ltd,Metals & Mining,Ferro & Silica Manganese
JAINIK,Jainik Power Cables Ltd,Metals & Mining,Aluminium
JAIPURKURT,Nandani Creation Ltd,Textiles,Garments & Apparels
JAKHARIA,Jakharia Fabric Ltd,Textiles,Garments & Apparels
JALAN,Jalan Transolutions (India) Ltd,Services,Logistics Solution Provider
JAMNAAUTO,Jamna Auto Industries Ltd ,Automobile and Auto Components,Auto Components & Equipments
JASH,Jash Engineering Ltd,Construction,Civil Construction
JAYAGROGN,Jayant Agro-Organics Ltd ,Chemicals,Specialty Chemicals
JAYBARMARU,Jay Bharat Maruti Ltd ,Automobile and Auto Components,Auto Components & Equipments
JAYBEE,Jay Bee Laminations Ltd,Fast Moving Consumer Goods,Stationary
JAYNECOIND,Jayaswal Neco Industries Ltd ,Capital Goods,Iron & Steel Products
JAYSREETEA,Jay Shree Tea & Industries Ltd ,Fast Moving Consumer Goods,Tea & Coffee
JBCHEPHARM,J B Chemicals & Pharmaceuticals Ltd ,Healthcare,Pharmaceuticals
JBMA,JBM Auto Ltd ,Automobile and Auto Components,Auto Components & Equipments
JCHAC,Johnson Controls-Hitachi Air Conditioning India Ltd,Consumer Durables,Household Appliances
JETFREIGHT,Jet Freight Logistics Ltd,Services,Logistics Solution Provider
JETKNIT,Jet Knitwears Ltd,Textiles,Garments & Apparels
JEYYAM,Jeyyam Global Foods Ltd,Fast Moving Consumer Goods,Packaged Foods
JFLLIFE,JFL Life Sciences Ltd,Healthcare,Pharmaceuticals
JGCHEM,J G Chemicals Ltd,Chemicals,Commodity Chemicals
JHS,JHS Svendgaard Laboratories Ltd ,Fast Moving Consumer Goods,Personal Care
JINDALPHOT,Jindal Photo Ltd ,Fast Moving Consumer Goods,Household Products
JINDALPOLY,Jindal Poly Films Ltd ,Capital Goods,Packaging
JINDALSAW,Jindal Saw Ltd ,Capital Goods,Iron & Steel Products
JINDALSTEL,Jindal Steel & Power Ltd ,Metals & Mining,Iron & Steel
JINDRILL,Jindal Drilling & Industries Ltd ,Oil Gas & Consumable Fuels,Offshore Support Solution Drilling
JINDWORLD,Jindal Worldwide Ltd ,Textiles,Other Textile Products
JIOFIN,Jio Financial Services Ltd,Financial Services,Non Banking Financial Company (NBFC)
JISLDVREQS,Jain Irrigation Systems Ltd ,Capital Goods,Plastic Products - Industrial
JISLJALEQS,Jain Irrigation Systems Ltd ,Capital Goods,Plastic Products - Industrial
JITFINFRA,JITF Infralogistics Ltd,Utilities,Water Supply & Management
JIWANRAM,Jiwanram Sheoduttrai Industries Ltd,Textiles,Other Textile Products
JKCEMENT,J K Cement Ltd ,Construction Materials,Cement & Cement Products
JKIL,J Kumar Infraprojects Ltd ,Construction,Civil Construction
JKLAKSHMI,JK Lakshmi Cement Ltd ,Construction Materials,Cement & Cement Products
JKPAPER,JK Paper Ltd ,Forest Materials,Paper & Paper Products
JKTYRE,JK Tyre & Industries Ltd ,Automobile and Auto Components,Tyres & Rubber Products
JLHL,Jupiter Life Line Hospitals Ltd,Healthcare,Hospital
JMA,Jullundur Motor Agency (Delhi) Ltd,Automobile and Auto Components,Auto Components & Equipments
JMFINANCIL,JM Financial Ltd,Financial Services,Holding Company
JNKINDIA,JNK India Ltd,Capital Goods,Industrial Products
JOCIL,JOCIL Ltd,Chemicals,Specialty Chemicals
JPASSOCIAT,Jaiprakash Associates Ltd ,Construction,Civil Construction
JPOLYINVST,Jindal Poly Investment And Finance Company Ltd,Financial Services,Investment Company
JPPOWER,Jaiprakash Power Ventures Limited,Power,Power Generation
JSFB,Jana Small Finance Bank Ltd,Financial Services,Other Bank
JSL,Jindal Stainless Ltd ,Metals & Mining,Iron & Steel
JSLL,Jeena Sikho Lifecare Ltd,Healthcare,Pharmaceuticals
JSWENERGY,JSW Energy Ltd,Power,Power Generation
JSWHL,JSW Holdings Limited,Financial Services,Investment Company
JSWINFRA,JSW Infrastructure Ltd,Services,Port & Port services
JSWSTEEL,JSW Steel Ltd ,Metals & Mining,Iron & Steel
JTEKTINDIA,Jtekt India Ltd,Automobile and Auto Components,Auto Components & Equipments
JTLIND,JTL Industries Ltd,Capital Goods,Iron & Steel Products
JUBLCPL,Jubilant Agri & Consumer Products Ltd,Chemicals,Specialty Chemicals
JUBLFOOD,Jubilant Foodworks Ltd,Consumer Services,Restaurants
JUBLINGREA,Jubilant Ingrevia Ltd,Chemicals,Specialty Chemicals
JUBLPHARMA,Jubilant Pharmova Ltd,Healthcare,Pharmaceuticals
JUNIORBEES,ETF,Financial Services,Z
JUNIPER,Juniper Hotels Ltd,Consumer Services,Hotels & Resorts
JUSTDIAL,Just Dial Ltd ,Consumer Services,Internet & Catalogue Retail
JWL,Jupiter Wagons Ltd,Capital Goods,Railway Wagons
JYOTHYLAB,Jyothy Labs Ltd,Fast Moving Consumer Goods,Household Products
JYOTICNC,Jyoti Cnc Automation Ltd,Capital Goods,Industrial Products
JYOTISTRUC,Jyoti Structures Ltd ,Capital Goods,Heavy Electrical Equipment
K2INFRA,K2 Infragen Ltd,Construction,Civil Construction
KABRAEXTRU,Kabra Extrusiontechnik Ltd ,Capital Goods,Industrial Products
KAJARIACER,Kajaria Ceramics Ltd ,Consumer Durables,Ceramics
KAKATCEM,Kakatiya Cement Sugar & Industries Ltd ,Construction Materials,Cement & Cement Products
KALAMANDIR,Sai Silks (Kalamandir) Ltd,Consumer Services,Speciality Retail
KALANA,Kalana Ispat Ltd,Services,Trading & Distributors
KALPATARU,Kalpataru Ltd,Realty,"Residential, Commercial Projects"
KALYANI,Kalyani Commercials Ltd,Capital Goods,"Dealers-Commercial Vehicles, Tractors, Construction Vehicles"
KALYANIFRG,Kalyani Forge Ltd ,Capital Goods,Castings & Forgings
KALYANKJIL,Kalyan Jewellers India Ltd,Consumer Durables,Gems- Jewellery And Watches
KAMATHOTEL,Kamat Hotels (India) Ltd ,Consumer Services,Hotels & Resorts
KAMDHENU,Kamdhenu Ltd,Capital Goods,Iron & Steel Products
KAMOPAINTS,Kamdhenu Ventures Ltd,Consumer Durables,Paints
KANANIIND,Kanani Industries Ltd ,Consumer Durables,Gems- Jewellery And Watches
KANDARP,Kandarp Digi Smart Bpo Ltd,Information Technology,Computers - Software & Consulting
KANORICHEM,Kanoria Chemicals & Industries Ltd ,Chemicals,Commodity Chemicals
KANPRPLA,Kanpur Plastipack Ltd ,Capital Goods,Packaging
KANSAINER,Kansai Nerolac Paints Ltd ,Consumer Durables,Paints
KAPSTON,Kapston Services Ltd,Services,Diversified Commercial Services
KARMAENG,Karma Energy Ltd ,Power,Power Generation
KARNIKA,Karnika Industries Ltd,Textiles,Garments & Apparels
KARURVYSYA,Karur Vysya Bank Ltd ,Financial Services,Private Sector Bank
KATARIA,Kataria Industries Ltd,Metals & Mining,Iron & Steel
KAUSHALYA,Kaushalya Infrastructure Development Corporation Ltd ,Consumer Services,Hotels & Resorts
KAVDEFENCE,Kavveri Defence & Wireless Technologies Ltd,Telecommunication,Telecom - Equipment & Accessories
KAVVERITEL,Kavveri Telecom Products Ltd,Telecommunication,Telecom -  Equipment & Accessories
KAYA,Kaya Ltd,Consumer Services,Wellness
KAYNES,Kaynes Technology India Ltd,Capital Goods,Industrial Products
KBCGLOBAL,KBC Global Ltd,Realty,Residential- Commercial Projects
KCEIL,Kay Cee Energy & Infra Ltd,Construction,Civil Construction
KCK,KCK Industries Ltd,Fast Moving Consumer Goods,Packaged Foods
KCP,KCP Ltd ,Construction Materials,Cement & Cement Products
KCPSUGIND,KCP Sugar & Industries Corporation Ltd ,Fast Moving Consumer Goods,Sugar
KDDL,KDDL Ltd,Consumer Durables,Gems- Jewellery And Watches
KDL,Kore Digital Ltd,Construction,Civil Construction
KEC,KEC International Ltd ,Construction,Civil Construction
KECL,Kirloskar Electric Company Ltd,Capital Goods,Other Electrical Equipment
KEEPLEARN,DSJ Keep Learning Ltd,Consumer Services,Education
KEI,KEI Industries Ltd ,Capital Goods,Cables - Electricals
KEL,Kotia Enterprises Ltd,Consumer Services,Distributors
KELLTONTEC,Kellton Tech Solutions Ltd ,Information Technology,Computers - Software & Consulting
KEN,Ken Enterprises Ltd,Textiles,Other Textile Products
KERNEX,Kernex Microsystems (India) Ltd ,Services,Transport Related Services
KESORAMIND,Kesoram Industries Ltd ,Construction Materials,Cement & Cement Products
KEYFINSERV,Keynote Financial Services Ltd,Financial Services,Other Financial Services
KFINTECH,KFIN Technologies Ltd,Financial Services,Depositories Clearing Houses and Other
KHADIM,Khadim India Ltd,Consumer Durables,Footwear
KHAICHEM,Khaitan Chemicals & Fertilizers Ltd ,Chemicals,Fertilizers
KHAITANLTD,Khaitan (India) Ltd ,Consumer Durables,Consumer Electronics
KHANDSE,Khandwala Securities Ltd ,Financial Services,Stockbroking & Allied
KHFM,KHFM Hospitality & Facility Mgt  Services Ltd,Consumer Services,Hotels & Resorts
KICL,Kalyani Investment Company Ltd ,Financial Services,Investment Company
KILITCH,Kilitch Drugs (India) Ltd ,Healthcare,Pharmaceuticals
KIMS,Krishna Institute Of Medical Sciences Ltd,Healthcare,Hospital
KINGFA,Kingfa Science & Technology (India) Ltd,Capital Goods,Plastic Products - Industrial
KIOCL,KIOCL Ltd,Metals & Mining,Sponge Iron
KIRIINDUS,KIRI Industries Ltd ,Chemicals,Dyes And Pigments
KIRLOSBROS,Kirloskar Brothers Ltd,Capital Goods,Compressors Pumps & Diesel Engines
KIRLOSENG,Kirloskar Oil Engines Ltd ,Capital Goods,Compressors Pumps & Diesel Engines
KIRLOSIND,Kirloskar Industries Ltd,Capital Goods,Other Industrial Products
KIRLPNU,Kirloskar Pneumatic Co Ltd ,Capital Goods,Compressors Pumps & Diesel Engines
KITEX,Kitex Garments Ltd ,Textiles,Garments & Apparels
KKCL,Kewal Kiran Clothing Ltd ,Textiles,Garments & Apparels
KKJEWELS,Kabra Jewels Ltd,Consumer Durables,Gems- Jewellery And Watches
KKVAPOW,KKV Agro Powers Limited,Power,Power Generation
KLL,Kaushalya Logistics Ltd,Services,Logistics Solution Provider
KMEW,Knowledge Marine & Engineering Works Ltd,Services,Shipping
KMSUGAR,KM Sugar Mills Ltd ,Fast Moving Consumer Goods,Sugar
KNAGRI,KN Agri Resources Ltd,Fast Moving Consumer Goods,Edible Oil
KNRCON,KNR Constructions Ltd ,Construction,Civil Construction
KODYTECH,Kody Technolab Ltd,Information Technology,Computers - Software & Consulting
KOHINOOR,Kohinoor Foods Ltd ,Fast Moving Consumer Goods,Other Agricultural Products
KOKUYOCMLN,Kokuyo Camlin Ltd,Fast Moving Consumer Goods,Stationary
KOLTEPATIL,Kolte-Patil Developers Ltd ,Realty,Residential- Commercial Projects
KONSTELEC,Konstelec Engineers Ltd,Construction,Civil Construction
KONTOR,Kontor Space Ltd,Services,Diversified Commercial Services
KOPRAN,Kopran Ltd ,Healthcare,Pharmaceuticals
KORE,Jay Jalaram Technologies Ltd,Consumer Services,Speciality Retail
KOTAKBANK,Kotak Mahindra Bank Ltd ,Financial Services,Private Sector Bank
KOTARISUG,Kothari Sugars & Chemicals Ltd,Fast Moving Consumer Goods,Sugar
KOTHARIPET,Kothari Petrochemicals Ltd,Chemicals,Specialty Chemicals
KOTHARIPRO,Kothari Products Ltd ,Services,Trading & Distributors
KOTYARK,Kotyark Industries Ltd,Utilities,Waste Management
KPEL,K.P. Energy Ltd,Construction,Civil Construction
KPIGREEN,KPI Green Energy Ltd,Power,Power Generation
KPIL,Kalpataru Projects International Ltd,Construction,Civil Construction
KPITTECH,KPIT Technologies Ltd,Information Technology,Computers - Software & Consulting
KPRMILL,K P R  Mill Limited,Textiles,Other Textile Products
KRBL,KRBL Ltd ,Fast Moving Consumer Goods,Other Agricultural Products
KREBSBIO,Krebs Biochemicals & Industries Ltd,Healthcare,Pharmaceuticals
KRIDHANINF,Kridhan Infra Limited,Construction,Civil Construction
KRISHANA,Krishana Phoschem Ltd,Chemicals,Fertilizers
KRISHCA,Krishca Strapping Solutions Ltd,Capital Goods,Iron & Steel Products
KRISHIVAL,Krishival Foods Ltd,Fast Moving Consumer Goods,Packaged Foods
KRISHNADEF,Krishna Defence & Allied Industries Ltd,Capital Goods,Aerospace & Defense
KRITI,Kriti Industries (India) Ltd,Capital Goods,Plastic Products - Industrial
KRITIKA,Kritika Wires Ltd,Capital Goods,Iron & Steel Products
KRITINUT,Kriti Nutrients Ltd,Fast Moving Consumer Goods,Edible Oil
KRN,KRN Heat Exchanger And Refrigeration Ltd,Capital Goods,Other Industrial Products
KRONOX,Kronox Lab Sciences Ltd,Chemicals,Specialty Chemicals
KROSS,Kross Ltd,Automobile and Auto Components,Auto Components & Equipments
